,continent,location,date,total_vaccinations,people_partially_vaccinated,people_fully_vaccinated
397,Europe,Andorra,2022-09-11,154216.0,57894.0,53478.0
398,Europe,Andorra,2022-10-16,154320.0,57898.0,53482.0
399,Europe,Andorra,2022-11-13,154367.0,57901.0,53485.0
400,Europe,Andorra,2022-12-18,156242.0,57901.0,53489.0
401,Europe,Andorra,2023-01-29,156766.0,57903.0,53492.0
402,Europe,Andorra,2023-02-26,156957.0,57904.0,53492.0
403,Europe,Andorra,2023-04-09,157038.0,57910.0,53496.0
404,Europe,Andorra,2023-05-21,157059.0,57912.0,53500.0
405,Africa,Angola,2021-05-12,626572.0,586377.0,40195.0
406,Africa,Angola,2021-05-18,681502.0,606287.0,75215.0
407,Africa,Angola,2021-05-21,757535.0,630984.0,126551.0
408,Africa,Angola,2021-05-26,859979.0,663049.0,196930.0
409,Africa,Angola,2021-05-31,909215.0,679034.0,230181.0
410,Africa,Angola,2021-06-08,1115919.0,740289.0,375630.0
411,Africa,Angola,2021-06-10,1222630.0,774926.0,447704.0
412,Africa,Angola,2021-06-15,1314375.0,822109.0,492266.0
413,Africa,Angola,2021-06-20,1380174.0,866381.0,513793.0
414,Africa,Angola,2021-06-24,1432699.0,909119.0,523580.0
415,Africa,Angola,2021-06-28,1488292.0,943301.0,544991.0
416,Africa,Angola,2021-07-05,1513460.0,951772.0,561688.0
417,Africa,Angola,2021-07-12,1558201.0,958373.0,599828.0
418,Africa,Angola,2021-07-19,1592537.0,958373.0,634164.0
419,Africa,Angola,2021-08-03,1680059.0,969946.0,710113.0
420,Africa,Angola,2021-08-09,1695588.0,972978.0,722610.0
421,Africa,Angola,2021-08-16,1727488.0,1000191.0,727297.0
422,Africa,Angola,2021-08-20,1754073.0,1025762.0,728311.0
423,Africa,Angola,2021-08-25,1841568.0,1110558.0,731010.0
424,Africa,Angola,2021-09-01,2086325.0,1165755.0,920570.0
425,Africa,Angola,2021-09-11,2469333.0,1510880.0,958453.0
426,Africa,Angola,2021-09-19,2820134.0,1836547.0,983587.0
427,Africa,Angola,2021-09-26,3134137.0,2127405.0,1006732.0
428,Africa,Angola,2021-10-08,4074677.0,2863708.0,1210969.0
429,Africa,Angola,2021-10-14,4448653.0,3158501.0,1290152.0
430,Africa,Angola,2021-10-18,5224697.0,3787300.0,1437397.0
431,Africa,Angola,2021-10-20,5661085.0,4126328.0,1534757.0
432,Africa,Angola,2021-10-26,6164219.0,4498272.0,1665947.0
433,Africa,Angola,2021-11-02,6647925.0,4846094.0,1801831.0
434,Africa,Angola,2021-11-07,7246966.0,5269623.0,1977343.0
435,Africa,Angola,2021-11-11,7806481.0,5802574.0,2003907.0
436,Africa,Angola,2021-11-18,8231981.0,5950213.0,2281768.0
437,Africa,Angola,2021-11-21,8798259.0,6145451.0,2652808.0
438,Africa,Angola,2021-11-24,9026310.0,6266044.0,2760266.0
439,Africa,Angola,2021-12-06,10018061.0,6737721.0,3280340.0
440,Africa,Angola,2021-12-09,10319552.0,7003795.0,3315757.0
441,Africa,Angola,2021-12-15,10805281.0,7246240.0,3559041.0
442,Africa,Angola,2021-12-23,11164918.0,7423668.0,3741250.0
443,Africa,Angola,2021-12-30,11615144.0,7685417.0,3929727.0
444,Africa,Angola,2022-01-06,11797041.0,7803739.0,3993302.0
445,Africa,Angola,2022-01-08,12099891.0,8176125.0,4174988.0
446,Africa,Angola,2022-01-12,12377226.0,8178286.0,4198940.0
447,Africa,Angola,2022-01-14,12690132.0,8298224.0,4308880.0
448,Africa,Angola,2022-01-23,13944656.0,9287396.0,4540048.0
449,Africa,Angola,2022-01-28,14588435.0,9713546.0,4731866.0
450,Africa,Angola,2022-02-02,15039557.0,9999633.0,4880035.0
451,Africa,Angola,2022-02-09,15505389.0,10241793.0,5088239.0
452,Africa,Angola,2022-02-15,15902065.0,10427400.0,5278086.0
453,Africa,Angola,2022-02-22,16259606.0,10591264.0,5448403.0
454,Africa,Angola,2022-03-02,16633167.0,10780927.0,5609044.0
455,Africa,Angola,2022-03-08,16850195.0,10895481.0,5699666.0
456,Africa,Angola,2022-03-17,17262044.0,11085468.0,5888639.0
457,Africa,Angola,2022-03-25,17535411.0,11235059.0,5993792.0
458,Africa,Angola,2022-04-26,17896626.0,12059919.0,6327907.0
459,Africa,Angola,2022-05-22,18431807.0,12337467.0,6555241.0
460,Africa,Angola,2022-06-05,19486927.0,12700926.0,6811268.0
461,Africa,Angola,2022-06-26,20397115.0,13153694.0,7127231.0
462,Africa,Angola,2022-07-03,20701915.0,13275026.0,7226565.0
463,Africa,Angola,2022-07-17,21099865.0,13507932.0,7393934.0
464,Africa,Angola,2022-07-24,21323036.0,13639803.0,7478983.0
465,Africa,Angola,2022-08-07,21623361.0,13908654.0,7638251.0
466,Africa,Angola,2022-08-14,21991698.0,14037784.0,7713554.0
467,Africa,Angola,2022-08-28,22226535.0,14195788.0,7795780.0
468,Africa,Angola,2022-09-04,22297104.0,14220830.0,7814121.0
469,Africa,Angola,2022-10-02,22624179.0,14220830.0,7814121.0
470,Africa,Angola,2022-10-09,22696229.0,14220830.0,7814121.0
471,Africa,Angola,2022-10-16,22814412.0,14220830.0,7814121.0
472,Africa,Angola,2022-10-23,22916368.0,14220830.0,7814121.0
473,Africa,Angola,2022-10-30,22990789.0,14220830.0,7814121.0
474,Africa,Angola,2022-11-13,23173235.0,14220830.0,7814121.0
475,Africa,Angola,2022-11-20,23229526.0,14220830.0,7814121.0
476,Africa,Angola,2022-11-27,23335624.0,14220830.0,7814121.0
477,Africa,Angola,2022-12-04,23468138.0,14887847.0,8193976.0
478,Africa,Angola,2022-12-18,23701049.0,14990131.0,8253873.0
479,Africa,Angola,2023-01-01,23893345.0,15079129.0,8306664.0
480,Africa,Angola,2023-02-19,24174309.0,15198308.0,8402805.0
481,Africa,Angola,2023-02-26,24502287.0,15349780.0,8504173.0
482,Africa,Angola,2023-03-05,24593241.0,15349780.0,8504173.0
483,Africa,Angola,2023-03-12,24693066.0,15431613.0,8575895.0
484,Africa,Angola,2023-03-19,24798317.0,15477545.0,8610500.0
485,Africa,Angola,2023-03-26,24867841.0,15510800.0,8631439.0
486,Africa,Angola,2023-04-02,24954699.0,15552099.0,8654608.0
487,Africa,Angola,2023-04-09,25042414.0,15590125.0,8684976.0
488,Africa,Angola,2023-04-16,25124187.0,15623521.0,8715912.0
489,Africa,Angola,2023-04-23,25221589.0,15670433.0,8750023.0
490,Africa,Angola,2023-04-30,25316586.0,15708883.0,8787086.0
491,Africa,Angola,2023-05-07,25402678.0,15745756.0,8821410.0
492,Africa,Angola,2023-05-21,25552936.0,15745756.0,8821410.0
493,Africa,Angola,2023-06-18,25962530.0,15980639.0,9010599.0
494,North America,Anguilla,2021-04-22,6898.0,6115.0,783.0
495,North America,Anguilla,2021-05-17,13235.0,8811.0,4424.0
496,North America,Anguilla,2021-05-28,14443.0,9004.0,5439.0
497,North America,Anguilla,2021-06-04,14557.0,9044.0,5513.0
498,North America,Anguilla,2021-06-11,14937.0,9119.0,5818.0
499,North America,Anguilla,2021-06-18,15198.0,9183.0,6015.0
500,North America,Anguilla,2021-06-25,15789.0,9264.0,6525.0
501,North America,Anguilla,2021-07-02,16460.0,9300.0,7160.0
502,North America,Anguilla,2021-07-09,16951.0,9321.0,7630.0
503,North America,Anguilla,2021-07-16,17807.0,9362.0,8445.0
504,North America,Anguilla,2021-07-23,18001.0,9398.0,8603.0
505,North America,Anguilla,2021-07-30,18193.0,9428.0,8765.0
506,North America,Anguilla,2021-08-06,18457.0,9492.0,8965.0
507,North America,Anguilla,2021-08-20,18458.0,9493.0,8965.0
508,North America,Anguilla,2021-09-03,18471.0,9493.0,8978.0
509,North America,Anguilla,2021-09-10,18481.0,9493.0,8988.0
510,North America,Anguilla,2021-09-17,18565.0,9498.0,9067.0
511,North America,Anguilla,2021-09-24,18584.0,9498.0,9086.0
512,North America,Anguilla,2021-10-01,18704.0,9548.0,9156.0
513,North America,Anguilla,2021-11-29,19730.0,9911.0,9156.0
514,North America,Anguilla,2021-12-01,19914.0,10038.0,9213.0
515,North America,Anguilla,2021-12-08,20284.0,10079.0,9223.0
516,North America,Anguilla,2022-01-14,21046.0,10157.0,9282.0
517,North America,Anguilla,2022-01-21,21256.0,10182.0,9318.0
518,North America,Anguilla,2022-01-28,21449.0,10193.0,9336.0
519,North America,Anguilla,2022-02-02,21612.0,10211.0,9351.0
520,North America,Anguilla,2022-02-09,21783.0,10218.0,9418.0
521,North America,Anguilla,2022-02-11,21783.0,10218.0,9418.0
522,North America,Anguilla,2022-02-16,21994.0,10230.0,9500.0
523,North America,Anguilla,2022-02-18,21994.0,10230.0,9500.0
524,North America,Anguilla,2022-02-25,22165.0,10370.0,9531.0
525,North America,Anguilla,2022-03-02,22377.0,10439.0,9549.0
526,North America,Anguilla,2022-03-09,22420.0,10439.0,9562.0
527,North America,Anguilla,2022-03-11,22420.0,10439.0,9562.0
528,North America,Anguilla,2022-03-18,22639.0,10547.0,9603.0
529,North America,Anguilla,2022-03-23,22714.0,10572.0,9624.0
530,North America,Anguilla,2022-04-08,23126.0,10622.0,9874.0
531,North America,Anguilla,2022-05-06,23378.0,10676.0,9955.0
532,North America,Anguilla,2022-05-20,23482.0,10707.0,10005.0
533,North America,Anguilla,2022-05-27,23601.0,10746.0,10054.0
534,North America,Anguilla,2022-06-10,23685.0,10764.0,10094.0
535,North America,Anguilla,2022-06-15,23752.0,10787.0,10113.0
536,North America,Anguilla,2022-06-24,23926.0,10813.0,10183.0
537,North America,Anguilla,2022-07-08,24060.0,10837.0,10273.0
538,North America,Anguilla,2022-08-17,24102.0,10846.0,10314.0
539,North America,Anguilla,2022-08-19,24102.0,10846.0,10314.0
540,North America,Anguilla,2022-09-23,24141.0,10850.0,10338.0
541,North America,Anguilla,2022-09-30,24408.0,10850.0,10342.0
542,North America,Anguilla,2022-10-07,24412.0,10852.0,10344.0
543,North America,Anguilla,2022-10-21,24434.0,10852.0,10366.0
544,North America,Anguilla,2022-12-02,24441.0,10852.0,10373.0
545,North America,Anguilla,2022-12-09,24441.0,10852.0,10373.0
546,North America,Anguilla,2023-01-03,24474.0,10853.0,10377.0
547,North America,Anguilla,2023-01-06,24474.0,10853.0,10377.0
548,North America,Anguilla,2023-02-10,24489.0,10854.0,10380.0
549,North America,Anguilla,2023-03-10,24604.0,10854.0,10380.0
550,North America,Antigua and Barbuda,2021-05-17,34441.0,31860.0,2581.0
551,North America,Antigua and Barbuda,2021-05-21,39519.0,32469.0,7050.0
552,North America,Antigua and Barbuda,2021-05-25,42009.0,32759.0,9250.0
553,North America,Antigua and Barbuda,2021-05-26,44230.0,32876.0,11354.0
554,North America,Antigua and Barbuda,2021-05-27,45939.0,33024.0,12915.0
555,North America,Antigua and Barbuda,2021-05-29,48347.0,33214.0,15133.0
556,North America,Antigua and Barbuda,2021-05-31,50329.0,33463.0,16866.0
557,North America,Antigua and Barbuda,2021-06-03,51811.0,33632.0,18179.0
558,North America,Antigua and Barbuda,2021-06-06,55578.0,34084.0,21494.0
559,North America,Antigua and Barbuda,2021-06-07,57264.0,34368.0,22896.0
560,North America,Antigua and Barbuda,2021-06-09,58074.0,34644.0,23430.0
561,North America,Antigua and Barbuda,2021-06-12,58727.0,34883.0,23844.0
562,North America,Antigua and Barbuda,2021-06-15,59582.0,35257.0,24325.0
563,North America,Antigua and Barbuda,2021-06-17,62204.0,35611.0,26593.0
564,North America,Antigua and Barbuda,2021-06-20,62809.0,35768.0,27041.0
565,North America,Antigua and Barbuda,2021-06-29,63995.0,36432.0,27563.0
566,North America,Antigua and Barbuda,2021-07-01,64455.0,36583.0,27872.0
567,North America,Antigua and Barbuda,2021-07-04,64696.0,36692.0,28004.0
568,North America,Antigua and Barbuda,2021-07-06,64823.0,36749.0,28074.0
569,North America,Antigua and Barbuda,2021-07-08,65077.0,36826.0,28251.0
570,North America,Antigua and Barbuda,2021-07-09,65337.0,36908.0,28429.0
571,North America,Antigua and Barbuda,2021-07-13,65656.0,37045.0,28611.0
572,North America,Antigua and Barbuda,2021-07-15,65757.0,37092.0,28665.0
573,North America,Antigua and Barbuda,2021-07-18,66124.0,37316.0,28808.0
574,North America,Antigua and Barbuda,2021-07-20,66408.0,37448.0,28960.0
575,North America,Antigua and Barbuda,2021-07-21,66522.0,37498.0,29024.0
576,North America,Antigua and Barbuda,2021-07-22,67847.0,37555.0,30292.0
577,North America,Antigua and Barbuda,2021-07-25,68271.0,37841.0,30430.0
578,North America,Antigua and Barbuda,2021-07-28,68715.0,38067.0,30648.0
579,North America,Antigua and Barbuda,2021-07-29,68850.0,38146.0,30704.0
580,North America,Antigua and Barbuda,2021-08-02,69290.0,38362.0,30928.0
581,North America,Antigua and Barbuda,2021-08-04,69518.0,38462.0,31056.0
582,North America,Antigua and Barbuda,2021-08-07,69903.0,38605.0,31298.0
583,North America,Antigua and Barbuda,2021-08-10,70019.0,38605.0,31414.0
584,North America,Antigua and Barbuda,2021-08-14,71065.0,39039.0,32026.0
585,North America,Antigua and Barbuda,2021-08-16,71434.0,39186.0,32248.0
586,North America,Antigua and Barbuda,2021-08-19,71600.0,39230.0,32370.0
587,North America,Antigua and Barbuda,2021-08-22,72282.0,39466.0,32816.0
588,North America,Antigua and Barbuda,2021-08-24,72902.0,39808.0,33094.0
589,North America,Antigua and Barbuda,2021-08-28,73700.0,40309.0,33391.0
590,North America,Antigua and Barbuda,2021-08-30,74637.0,40795.0,33842.0
591,North America,Antigua and Barbuda,2021-08-31,75069.0,41061.0,34008.0
592,North America,Antigua and Barbuda,2021-09-07,77997.0,42938.0,35059.0
593,North America,Antigua and Barbuda,2021-09-10,79390.0,43681.0,35709.0
594,North America,Antigua and Barbuda,2021-09-13,79922.0,43949.0,35973.0
595,North America,Antigua and Barbuda,2021-09-17,81915.0,45099.0,36816.0
596,North America,Antigua and Barbuda,2021-09-24,89252.0,48580.0,40672.0
597,North America,Antigua and Barbuda,2021-09-28,93318.0,51148.0,42170.0
598,North America,Antigua and Barbuda,2021-10-02,96160.0,53171.0,42989.0
599,North America,Antigua and Barbuda,2021-10-04,97384.0,53736.0,43648.0
600,North America,Antigua and Barbuda,2021-10-06,97831.0,53958.0,43873.0
601,North America,Antigua and Barbuda,2021-10-09,98840.0,54435.0,44405.0
602,North America,Antigua and Barbuda,2021-10-13,99846.0,54758.0,45088.0
603,North America,Antigua and Barbuda,2021-10-16,101390.0,55103.0,46287.0
604,North America,Antigua and Barbuda,2021-10-19,102834.0,55536.0,47298.0
605,North America,Antigua and Barbuda,2021-10-23,104500.0,55703.0,48797.0
606,North America,Antigua and Barbuda,2021-10-26,105502.0,55942.0,49560.0
607,North America,Antigua and Barbuda,2021-10-30,106387.0,56269.0,50118.0
608,North America,Antigua and Barbuda,2021-11-05,108001.0,57058.0,50943.0
609,North America,Antigua and Barbuda,2021-11-08,111186.0,58497.0,52689.0
610,North America,Antigua and Barbuda,2021-11-16,115487.0,60789.0,54698.0
611,North America,Antigua and Barbuda,2021-11-21,116527.0,61097.0,55430.0
612,North America,Antigua and Barbuda,2021-11-23,117072.0,61271.0,55801.0
613,North America,Antigua and Barbuda,2021-11-26,117637.0,61418.0,56219.0
614,North America,Antigua and Barbuda,2021-12-05,118765.0,61420.0,57345.0
615,North America,Antigua and Barbuda,2021-12-10,119809.0,61921.0,57888.0
616,North America,Antigua and Barbuda,2021-12-19,120657.0,62154.0,58503.0
617,North America,Antigua and Barbuda,2021-12-25,120786.0,62283.0,58503.0
618,North America,Antigua and Barbuda,2021-12-29,121146.0,62283.0,58863.0
619,North America,Antigua and Barbuda,2022-01-06,121415.0,62361.0,59054.0
620,North America,Antigua and Barbuda,2022-01-13,122215.0,62743.0,59472.0
621,North America,Antigua and Barbuda,2022-01-26,123555.0,63197.0,60358.0
622,North America,Antigua and Barbuda,2022-02-05,123736.0,63244.0,60492.0
623,North America,Antigua and Barbuda,2022-02-17,124455.0,63492.0,60963.0
624,North America,Antigua and Barbuda,2022-02-28,124726.0,63582.0,61144.0
625,North America,Antigua and Barbuda,2022-03-01,125031.0,63704.0,61327.0
626,North America,Antigua and Barbuda,2022-03-14,125386.0,63836.0,61550.0
627,North America,Antigua and Barbuda,2022-03-31,125605.0,63918.0,61687.0
628,North America,Antigua and Barbuda,2022-05-30,125877.0,63995.0,61882.0
629,North America,Antigua and Barbuda,2022-06-17,126122.0,64091.0,62031.0
630,North America,Antigua and Barbuda,2022-09-16,136512.0,64290.0,62384.0
631,South America,Argentina,2020-12-29,20493.0,20490.0,2.0
632,South America,Argentina,2020-12-30,40594.0,40586.0,7.0
633,South America,Argentina,2020-12-31,43400.0,43392.0,7.0
634,South America,Argentina,2021-01-01,43529.0,43521.0,7.0
635,South America,Argentina,2021-01-02,46841.0,46830.0,10.0
636,South America,Argentina,2021-01-03,47287.0,47271.0,11.0
637,South America,Argentina,2021-01-04,57750.0,57728.0,15.0
638,South America,Argentina,2021-01-05,68481.0,68456.0,18.0
639,South America,Argentina,2021-01-06,78601.0,78572.0,18.0
640,South America,Argentina,2021-01-07,96834.0,96797.0,21.0
641,South America,Argentina,2021-01-08,124728.0,124683.0,28.0
642,South America,Argentina,2021-01-09,134938.0,134890.0,30.0
643,South America,Argentina,2021-01-10,136117.0,136064.0,30.0
644,South America,Argentina,2021-01-11,155948.0,155888.0,35.0
645,South America,Argentina,2021-01-12,175344.0,175264.0,45.0
646,South America,Argentina,2021-01-13,192122.0,192038.0,47.0
647,South America,Argentina,2021-01-14,208773.0,208684.0,48.0
648,South America,Argentina,2021-01-15,226220.0,226125.0,54.0
649,South America,Argentina,2021-01-16,232105.0,232009.0,55.0
650,South America,Argentina,2021-01-17,233168.0,233067.0,58.0
651,South America,Argentina,2021-01-18,243000.0,242887.0,62.0
652,South America,Argentina,2021-01-19,256257.0,250703.0,5497.0
653,South America,Argentina,2021-01-20,275690.0,256614.0,19019.0
654,South America,Argentina,2021-01-21,289809.0,261414.0,28338.0
655,South America,Argentina,2021-01-22,299031.0,266438.0,32535.0
656,South America,Argentina,2021-01-23,302981.0,267552.0,35370.0
657,South America,Argentina,2021-01-24,303285.0,267644.0,35582.0
658,South America,Argentina,2021-01-25,317505.0,274769.0,42677.0
659,South America,Argentina,2021-01-26,330320.0,280090.0,50171.0
660,South America,Argentina,2021-01-27,340435.0,284183.0,56193.0
661,South America,Argentina,2021-01-28,356485.0,285627.0,70798.0
662,South America,Argentina,2021-01-29,379990.0,287089.0,92841.0
663,South America,Argentina,2021-01-30,389305.0,287291.0,101953.0
664,South America,Argentina,2021-01-31,389930.0,287299.0,102569.0
665,South America,Argentina,2021-02-01,409466.0,289573.0,119830.0
666,South America,Argentina,2021-02-02,433350.0,295220.0,138066.0
667,South America,Argentina,2021-02-03,459975.0,305632.0,154279.0
668,South America,Argentina,2021-02-04,488117.0,315961.0,172091.0
669,South America,Argentina,2021-02-05,521166.0,329854.0,191249.0
670,South America,Argentina,2021-02-06,532098.0,332935.0,199100.0
671,South America,Argentina,2021-02-07,533483.0,333506.0,199914.0
672,South America,Argentina,2021-02-08,556919.0,349982.0,206872.0
673,South America,Argentina,2021-02-09,577124.0,364254.0,212805.0
674,South America,Argentina,2021-02-10,592752.0,375268.0,217419.0
675,South America,Argentina,2021-02-11,610613.0,379937.0,230611.0
676,South America,Argentina,2021-02-12,626457.0,384197.0,242195.0
677,South America,Argentina,2021-02-13,629493.0,384560.0,244868.0
678,South America,Argentina,2021-02-14,629646.0,384585.0,244996.0
679,South America,Argentina,2021-02-15,630964.0,385665.0,245233.0
680,South America,Argentina,2021-02-16,632277.0,386703.0,245508.0
681,South America,Argentina,2021-02-17,656693.0,406369.0,250258.0
682,South America,Argentina,2021-02-18,720541.0,458658.0,261816.0
683,South America,Argentina,2021-02-19,788453.0,519022.0,269363.0
684,South America,Argentina,2021-02-20,821077.0,550103.0,270906.0
685,South America,Argentina,2021-02-21,841259.0,570247.0,270944.0
686,South America,Argentina,2021-02-22,908852.0,636108.0,272676.0
687,South America,Argentina,2021-02-23,995833.0,718976.0,276789.0
688,South America,Argentina,2021-02-24,1089698.0,806373.0,283255.0
689,South America,Argentina,2021-02-25,1169197.0,874432.0,294694.0
690,South America,Argentina,2021-02-26,1250920.0,945131.0,305718.0
691,South America,Argentina,2021-02-27,1268831.0,961028.0,307732.0
692,South America,Argentina,2021-02-28,1274960.0,966841.0,308047.0
693,South America,Argentina,2021-03-01,1349546.0,1034095.0,315379.0
694,South America,Argentina,2021-03-02,1425191.0,1102534.0,322585.0
695,South America,Argentina,2021-03-03,1496720.0,1166882.0,329766.0
696,South America,Argentina,2021-03-04,1608823.0,1265357.0,343392.0
697,South America,Argentina,2021-03-05,1720588.0,1364290.0,356223.0
698,South America,Argentina,2021-03-06,1775538.0,1415450.0,360012.0
699,South America,Argentina,2021-03-07,1787336.0,1427166.0,360094.0
700,South America,Argentina,2021-03-08,1889858.0,1527196.0,362586.0
701,South America,Argentina,2021-03-09,2005687.0,1640706.0,364904.0
702,South America,Argentina,2021-03-10,2169705.0,1798392.0,371236.0
703,South America,Argentina,2021-03-11,2356622.0,1952484.0,404059.0
704,South America,Argentina,2021-03-12,2518321.0,2070456.0,447785.0
705,South America,Argentina,2021-03-13,2564722.0,2089572.0,475069.0
706,South America,Argentina,2021-03-14,2573896.0,2097505.0,476310.0
707,South America,Argentina,2021-03-15,2711549.0,2206523.0,504944.0
708,South America,Argentina,2021-03-16,2845309.0,2318146.0,527081.0
709,South America,Argentina,2021-03-17,2984933.0,2439545.0,545306.0
710,South America,Argentina,2021-03-18,3123920.0,2535110.0,588723.0
711,South America,Argentina,2021-03-19,3250145.0,2625242.0,624816.0
712,South America,Argentina,2021-03-20,3301036.0,2663343.0,637606.0
713,South America,Argentina,2021-03-21,3320672.0,2681657.0,638926.0
714,South America,Argentina,2021-03-22,3403754.0,2751953.0,651711.0
715,South America,Argentina,2021-03-23,3510261.0,2845932.0,664237.0
716,South America,Argentina,2021-03-24,3547730.0,2882159.0,665479.0
717,South America,Argentina,2021-03-25,3650949.0,2969961.0,680894.0
718,South America,Argentina,2021-03-26,3744540.0,3053161.0,691285.0
719,South America,Argentina,2021-03-27,3799649.0,3105120.0,694434.0
720,South America,Argentina,2021-03-28,3820484.0,3125895.0,694493.0
721,South America,Argentina,2021-03-29,3940705.0,3241330.0,699276.0
722,South America,Argentina,2021-03-30,4103776.0,3399084.0,704590.0
723,South America,Argentina,2021-03-31,4278774.0,3569208.0,709463.0
724,South America,Argentina,2021-04-01,4395941.0,3684263.0,711575.0
725,South America,Argentina,2021-04-02,4464111.0,3751416.0,712592.0
726,South America,Argentina,2021-04-03,4538593.0,3825362.0,713128.0
727,South America,Argentina,2021-04-04,4587091.0,3873759.0,713226.0
